x,y,g,obs,alt,chosen,a1,a2,a3,x1,x2,x3,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3,IN1_indic
1,1,1,12557,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12557,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12557,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12558,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12558,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12558,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,1,12559,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12559,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12559,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1,12560,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,1,12560,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,1,12560,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,12561,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12561,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12561,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12562,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12562,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12562,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12563,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12563,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12563,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,1,12564,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12564,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12564,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12565,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12565,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12565,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12566,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12566,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12566,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12567,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12567,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12567,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,1,12568,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,1,12568,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,1,12568,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,12569,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12569,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12569,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,1,12570,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,1,12570,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,1,12570,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,12571,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12571,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12571,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,1,12572,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12572,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12572,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12573,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12573,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12573,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,1,12574,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,1,12574,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,1,12574,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12575,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12575,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12575,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12576,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12576,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12576,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12577,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12577,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12577,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12578,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12578,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12578,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1,12579,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,1,12579,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,1,12579,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,1,12580,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12580,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12580,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,1,12581,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12581,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12581,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12582,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12582,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12582,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1,12583,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,1,12583,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,1,12583,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,1,12584,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,1,12584,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,1,12584,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12585,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12585,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12585,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12586,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12586,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12586,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12587,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12587,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12587,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12588,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12588,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12588,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12589,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12589,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12589,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12590,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12590,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12590,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,1,12591,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12591,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12591,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,1,12592,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12592,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12592,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,1,12593,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,1,12593,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,1,12593,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12594,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12594,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12594,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,1,12595,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12595,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12595,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12596,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12596,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12596,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,1,12597,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,1,12597,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,1,12597,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12598,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12598,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12598,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12599,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12599,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12599,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,12600,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12600,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12600,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,12601,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12601,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12601,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12602,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12602,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12602,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,12603,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12603,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12603,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12604,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12604,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12604,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,1,12605,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12605,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12605,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,1,12606,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,1,12606,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,1,12606,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,12607,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12607,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12607,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,12608,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12608,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12608,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,1,12609,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12609,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12609,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,1,12610,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,1,12610,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,1,12610,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12611,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12611,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12611,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12612,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12612,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12612,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,1,12613,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12613,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12613,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,12614,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12614,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12614,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,12615,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12615,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12615,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,1,12616,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12616,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12616,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12617,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12617,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12617,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12618,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12618,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12618,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,1,1,12619,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,1,12619,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,1,12619,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,1,12620,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12620,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12620,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,1,12621,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12621,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12621,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12622,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12622,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12622,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12623,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12623,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12623,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,1,12624,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12624,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12624,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,12625,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12625,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12625,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,1,12626,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12626,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12626,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12627,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12627,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12627,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,12628,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12628,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12628,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12629,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12629,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12629,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12630,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12630,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12630,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,12631,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12631,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12631,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12632,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12632,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12632,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,12633,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12633,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12633,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,1,12634,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12634,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12634,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12635,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12635,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12635,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12636,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12636,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12636,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12637,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12637,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12637,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12638,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12638,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12638,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,12639,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12639,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12639,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12640,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12640,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12640,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,12641,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12641,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12641,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,12642,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,1,12642,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,1,12642,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,1,12643,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12643,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12643,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,1,12644,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,1,12644,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,1,12644,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,1,12645,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12645,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12645,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12646,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12646,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12646,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12647,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12647,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12647,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,1,12648,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12648,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12648,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,1,12649,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12649,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12649,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,12650,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12650,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12650,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12651,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12651,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12651,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,1,12652,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,1,12652,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,1,12652,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,1,12653,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,12653,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,12653,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12654,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12654,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12654,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,12655,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12655,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12655,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,1,12656,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,1,12656,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,1,12656,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,12657,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12657,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12657,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12658,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12658,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12658,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,12659,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,12659,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,12659,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
